"TIME","GEO","INDIC_TO","UNIT","NACE_R2","Value"
"2008","Hungary","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","1,581,665"
"2008","Malta","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","336,426"
"2008","Malta","Total nights spent by residents","Number","Hotels and similar accommodation","335,032"
"2008","Malta","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","1,394"
"2008","Malta","Total nights spent by residents","Number","Holiday and other short-stay accommodation",":"
"2008","Malta","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2008","Malta","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,581,137"
"2008","Malta","Total nights spent by non-residents","Number","Hotels and similar accommodation","7,415,908"
"2008","Malta","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","165,229"
"2008","Malta","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation",":"
"2008","Malta","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2008","Malta","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","7,917,563"
"2008","Malta","Nights spent, total","Number","Hotels and similar accommodation","7,750,940"
"2008","Malta","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","166,623"
"2008","Malta","Nights spent, total","Number","Holiday and other short-stay accommodation",":"
"2008","Malta","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks",":"
"2008","Netherlands","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","59,184,600"
"2008","Netherlands","Total nights spent by residents","Number","Hotels and similar accommodation","17,657,000"
"2008","Netherlands","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","41,527,600"
"2008","Netherlands","Total nights spent by residents","Number","Holiday and other short-stay accommodation","25,818,500"
"2008","Netherlands","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","15,709,000"
"2008","Netherlands","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","25,267,600"
"2008","Netherlands","Total nights spent by non-residents","Number","Hotels and similar accommodation","14,961,500"
"2008","Netherlands","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,306,100"
"2008","Netherlands","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","7,204,200"
"2008","Netherlands","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","3,101,900"
"2008","Netherlands","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","84,452,200"
"2008","Netherlands","Nights spent, total","Number","Hotels and similar accommodation","32,618,500"
"2008","Netherlands","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","51,833,700"
"2008","Netherlands","Nights spent, total","Number","Holiday and other short-stay accommodation","33,022,700"
"2008","Netherlands","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","18,810,900"
"2008","Austria","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","29,978,727"
"2008","Austria","Total nights spent by residents","Number","Hotels and similar accommodation","21,902,813"
"2008","Austria","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","8,075,914"
"2008","Austria","Total nights spent by residents","Number","Holiday and other short-stay accommodation","7,063,881"
"2008","Austria","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","1,012,033"
"2008","Austria","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","74,730,956"
"2008","Austria","Total nights spent by non-residents","Number","Hotels and similar accommodation","60,462,189"
"2008","Austria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","14,268,767"
"2008","Austria","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","10,253,111"
"2008","Austria","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","4,015,656"
"2008","Austria","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","104,709,683"
"2008","Austria","Nights spent, total","Number","Hotels and similar accommodation","82,365,002"
"2008","Austria","Nights spent, total","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","22,344,681"
"2008","Austria","Nights spent, total","Number","Holiday and other short-stay accommodation","17,316,992"
"2008","Austria","Nights spent, total","Number","Camping grounds, recreational vehicle parks and trailer parks","5,027,689"
"2008","Poland","Total nights spent by residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","46,472,281"
"2008","Poland","Total nights spent by residents","Number","Hotels and similar accommodation","17,300,273"
"2008","Poland","Total nights spent by residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","29,172,008"
"2008","Poland","Total nights spent by residents","Number","Holiday and other short-stay accommodation","28,641,391"
"2008","Poland","Total nights spent by residents","Number","Camping grounds, recreational vehicle parks and trailer parks","530,617"
"2008","Poland","Total nights spent by non-residents","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","10,173,237"
"2008","Poland","Total nights spent by non-residents","Number","Hotels and similar accommodation","7,939,328"
"2008","Poland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,233,909"
"2008","Poland","Total nights spent by non-residents","Number","Holiday and other short-stay accommodation","2,069,614"
"2008","Poland","Total nights spent by non-residents","Number","Camping grounds, recreational vehicle parks and trailer parks","164,295"
"2008","Poland","Nights spent, total","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","56,645,518"
