"TIME","GEO","NACE_R2","AGE","WSTATUS","UNIT","Value"
"2008","Denmark","Total - all NACE activities","From 25 to 34 years","Self-employed persons","Thousand","35.4"
"2008","Denmark","Total - all NACE activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Denmark","Total - all NACE activities","From 25 to 34 years","No response","Thousand",":"
"2008","Denmark","Total - all NACE activities","From 35 to 44 years","Employed persons","Thousand","720.9"
"2008","Denmark","Total - all NACE activities","From 35 to 44 years","Employees","Thousand","654.4"
"2008","Denmark","Total - all NACE activities","From 35 to 44 years","Self-employed persons","Thousand","64.6"
"2008","Denmark","Total - all NACE activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Denmark","Total - all NACE activities","From 35 to 44 years","No response","Thousand",":"
"2008","Denmark","Total - all NACE activities","From 45 to 54 years","Employed persons","Thousand","657.4"
"2008","Denmark","Total - all NACE activities","From 45 to 54 years","Employees","Thousand","587.6"
"2008","Denmark","Total - all NACE activities","From 45 to 54 years","Self-employed persons","Thousand","67.7"
"2008","Denmark","Total - all NACE activities","From 45 to 54 years","Contributing family workers","Thousand","2.1"
"2008","Denmark","Total - all NACE activities","From 45 to 54 years","No response","Thousand",":"
"2008","Denmark","Air transport","From 15 to 24 years","Employed persons","Thousand",":"
"2008","Denmark","Air transport","From 15 to 24 years","Employees","Thousand",":"
"2008","Denmark","Air transport","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Denmark","Air transport","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Denmark","Air transport","From 15 to 24 years","No response","Thousand",":"
"2008","Denmark","Air transport","From 25 to 34 years","Employed persons","Thousand",":"
"2008","Denmark","Air transport","From 25 to 34 years","Employees","Thousand",":"
"2008","Denmark","Air transport","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Denmark","Air transport","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Denmark","Air transport","From 25 to 34 years","No response","Thousand",":"
"2008","Denmark","Air transport","From 35 to 44 years","Employed persons","Thousand","2.5"
"2008","Denmark","Air transport","From 35 to 44 years","Employees","Thousand","2.5"
"2008","Denmark","Air transport","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Denmark","Air transport","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Denmark","Air transport","From 35 to 44 years","No response","Thousand",":"
"2008","Denmark","Air transport","From 45 to 54 years","Employed persons","Thousand",":"
"2008","Denmark","Air transport","From 45 to 54 years","Employees","Thousand",":"
"2008","Denmark","Air transport","From 45 to 54 years","Self-employed persons","Thousand",":"
"2008","Denmark","Air transport","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Denmark","Air transport","From 45 to 54 years","No response","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 15 to 24 years","Employed persons","Thousand","37.1"
"2008","Denmark","Accommodation and food service activities","From 15 to 24 years","Employees","Thousand","36.6"
"2008","Denmark","Accommodation and food service activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 15 to 24 years","No response","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 25 to 34 years","Employed persons","Thousand","18.3"
"2008","Denmark","Accommodation and food service activities","From 25 to 34 years","Employees","Thousand","16.3"
"2008","Denmark","Accommodation and food service activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 25 to 34 years","No response","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 35 to 44 years","Employed persons","Thousand","13.9"
"2008","Denmark","Accommodation and food service activities","From 35 to 44 years","Employees","Thousand","11.1"
"2008","Denmark","Accommodation and food service activities","From 35 to 44 years","Self-employed persons","Thousand","2.8"
"2008","Denmark","Accommodation and food service activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 35 to 44 years","No response","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 45 to 54 years","Employed persons","Thousand","9.8"
"2008","Denmark","Accommodation and food service activities","From 45 to 54 years","Employees","Thousand","6.6"
"2008","Denmark","Accommodation and food service activities","From 45 to 54 years","Self-employed persons","Thousand","3.2"
"2008","Denmark","Accommodation and food service activities","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation and food service activities","From 45 to 54 years","No response","Thousand",":"
"2008","Denmark","Accommodation","From 15 to 24 years","Employed persons","Thousand","5.3"
"2008","Denmark","Accommodation","From 15 to 24 years","Employees","Thousand","5.3"
"2008","Denmark","Accommodation","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation","From 15 to 24 years","No response","Thousand",":"
"2008","Denmark","Accommodation","From 25 to 34 years","Employed persons","Thousand","5.3"
"2008","Denmark","Accommodation","From 25 to 34 years","Employees","Thousand","5.3"
"2008","Denmark","Accommodation","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation","From 25 to 34 years","No response","Thousand",":"
"2008","Denmark","Accommodation","From 35 to 44 years","Employed persons","Thousand","3.8"
"2008","Denmark","Accommodation","From 35 to 44 years","Employees","Thousand","3.7"
"2008","Denmark","Accommodation","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation","From 35 to 44 years","No response","Thousand",":"
"2008","Denmark","Accommodation","From 45 to 54 years","Employed persons","Thousand","3.6"
"2008","Denmark","Accommodation","From 45 to 54 years","Employees","Thousand","2.9"
"2008","Denmark","Accommodation","From 45 to 54 years","Self-employed persons","Thousand",":"
"2008","Denmark","Accommodation","From 45 to 54 years","Contributing family workers","Thousand",":"
"2008","Denmark","Accommodation","From 45 to 54 years","No response","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Employees","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Self-employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","Contributing family workers","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 15 to 24 years","No response","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employed persons","Thousand","2.3"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Employees","Thousand","2.3"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Self-employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","Contributing family workers","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 25 to 34 years","No response","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employed persons","Thousand","2.3"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Employees","Thousand","2.1"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Self-employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","Contributing family workers","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 35 to 44 years","No response","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Employees","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Self-employed persons","Thousand",":"
"2008","Denmark","Travel agency, tour operator reservation service and related activities","From 45 to 54 years","Contributing family workers","Thousand",":"
